Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
199.701018028312	5.5500329956455	6.50169782700821	0.00616699125760266	-2.43206628497164	12.9994096278565	7.81303859831944
220.48551816335	4.65573142488752	6.27071609874808	0.00857449567383601	-2.39414343111765	25.7498447743893	7.41722751256487
207.672678374537	5.07737173476536	6.01506295567966	0.0110370013738129	-4.39478914989141	12.2147239618314	8.65293017178391
203.48018514912	4.76984318470949	6.215944972106	0.00922404491188152	-1.62727606087177	13.7899761679406	6.6051356968124
156.842505090258	5.74220848087243	7.00849987769338	0.0073596179249233	-1.46442825756211	21.6734838743833	10.8300777222613
215.20451747173	5.050753412211	5.72421262695075	0.00829973889007393	-1.35528777156885	14.2448607377425	22.1646872437624
188.723480820289	4.47936908177091	5.78269851755143	0.006089218283755	-1.7424322018327	11.0702142402019	2.44839965356665
197.42668413791	5.29935282367966	6.62740789978366	0.00667629134012868	-4.39507841778179	16.0639725374496	10.1804889166621
170.334260519513	5.20431494004826	6.41552300359882	0.007865645308703	-1.50087340835358	10.2944641201407	6.54955661349908
240.903028018767	4.93931849517641	5.80824744715489	0.00832326774424551	-3.41812836342343	26.9279975040814	5.47928079528434
149.766174858009	5.3707495172941	6.40712903780519	0.00679330623693827	-2.52943223356172	9.03128518937606	7.03671655899533
212.890317777121	4.88679369726726	6.35941496606476	0.00784100249866481	-1.40520753923631	12.5851381229845	3.12304517339775
