Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
120.132122950552	4.60405085426629	6.36811152355289	6.59799227339425e-05	-4.69235549779601	5.15669760643397	1.49826083365769
135.204089878961	4.60041223203149	6.16655338781435	7.62422425799604e-05	-5.50984605742363	7.23363494817057	1.34015455590741
139.957292020509	5.61135492369279	6.99077102256881	6.18458334204445e-05	-4.64870148280084	7.21459841779852	0.860989299287107
162.751880731559	5.40984546790043	6.13958812898462	9.94022089836712e-05	-8.31138223983102	8.77529242279822	1.60694146179962
194.935221359479	4.99145899964646	6.61033777960903	0.000101797747431193	-5.38840465354307	13.0766113040551	1.21672463018522
165.803917928158	5.51079124601373	6.64817935382294	9.37756155056579e-05	-4.49740827341076	10.6226302216192	1.33935113966241
165.279772190091	4.66914005199031	6.10520443852767	9.81767951676705e-05	-4.34698666695799	8.99121835200907	1.24989360399903
147.033468773739	5.47579306587734	6.64068706676384	7.93758210722618e-05	-4.29830805012837	7.49090387170558	1.26453733712495
104.433207316923	5.6801116960031	6.35762467214275	4.34764756268632e-05	-7.33451140873522	4.11524956847687	1.17231140360988
174.877082764695	5.54253812457067	6.83451374719972	8.15696265960773e-05	-4.20054156626776	9.18995909154207	1.65539321309717
139.880562814937	5.50250860431084	6.46843416715451	0.000114818849518131	-4.36155814794463	6.19024232539662	1.13428539451043
132.284168003966	5.51567807865149	6.51574320272618	0.000104763636604978	-4.56635153495384	6.13386809265094	1.02714509453695
